segment_index,edge_id,global_i,global_j,src,dst,num_segments,num_unique_starts,num_unique_episodes,median_h,edge_bottleneck_score
354173,390,70518,70522,235,216,1131,337,39,8.0,0.7237432083932548
25649,20,8541,8547,7,6,5706,1096,56,7.0,0.5426091782944411
453905,478,49638,49643,313,293,1835,386,52,6.0,1.0310349539355537
345809,379,85402,85405,233,213,1606,399,51,6.0,1.1619791581108354
488786,513,26954,26958,340,361,130,40,11,8.0,0.3811421748763997
476952,498,150934,150942,321,341,1461,285,33,7.0,0.54501111574303
69178,52,175024,175033,12,13,4827,970,38,7.0,0.4343780295618495
293925,327,29514,29518,223,203,643,222,27,5.0,0.4482084322085275
392854,422,156911,156921,272,292,1703,370,41,7.0,1.1119155647980608
505734,526,84369,84378,352,353,4882,1113,53,7.0,0.6701754396575299
494581,518,150766,150769,346,326,549,108,17,7.0,0.389921676410541
92785,95,151040,151049,33,11,27,14,6,10.0,0.586989255123132
252736,267,159087,159095,210,229,1197,313,43,8.0,0.665031004775942
331581,369,128284,128294,231,252,55,18,6,9.0,1.1940024538182468
176810,182,136570,136579,146,166,1871,398,42,7.0,1.2918859947622392
300831,334,45157,45167,224,204,1965,512,34,6.0,0.7820937747631929
395932,426,122744,122746,273,272,2980,593,41,7.0,0.8389728572309009
138799,143,172236,172246,87,86,3397,685,43,7.0,1.1216278354671452
560542,576,57986,57996,390,392,52,30,14,10.0,0.7425888616027709
179987,186,188780,188786,158,178,2010,344,46,7.0,0.5668323279398094
185311,190,171418,171425,166,186,2815,622,54,7.0,1.2843709165327069
389608,421,84160,84167,272,273,3435,743,41,7.0,0.8389728572309009
103253,106,167036,167045,46,67,570,185,33,8.0,1.1664980998843535
348473,383,93115,93124,233,232,3420,720,69,7.0,1.1619791581108354
217003,219,85796,85799,203,224,698,180,27,8.0,0.6191565157353949
383871,417,170603,170612,261,260,1892,528,38,7.0,0.524234110076884
323258,357,182628,182638,230,209,1507,425,39,8.0,1.2040851850136032
455158,478,189662,189670,313,293,1835,386,52,6.0,1.0310349539355537
466617,487,110799,110806,316,315,3884,690,66,7.0,0.6423751221008027
514389,532,190839,190849,358,378,330,60,6,7.0,1.2567413729599697
567101,580,152715,152722,393,372,371,109,16,7.0,0.8635553308620566
171409,177,146002,146007,127,126,3197,604,48,7.0,1.181694780615308
461857,481,149798,149802,313,332,454,120,20,8.0,1.119329782732733
354864,390,158161,158166,235,216,1131,337,39,8.0,0.7237432083932548
64393,51,45235,45242,12,11,1680,303,46,7.0,0.4773074013808554
194701,199,94379,94385,178,198,3781,724,66,7.0,0.6242252993529385
280009,303,188897,188903,216,236,747,194,35,5.0,0.6119887066641122
349531,383,148282,148289,233,232,3420,720,69,7.0,1.1619791581108354
420397,451,183419,183423,301,300,2318,558,28,7.0,0.752293892421816
115892,120,9754,9759,53,33,2430,508,57,7.0,0.6145816993069612
507011,526,162750,162752,352,353,4882,1113,53,7.0,0.6701754396575299
91773,93,76694,76698,32,52,1051,227,25,7.0,0.5689117131441633
392089,422,55545,55553,272,292,1703,370,41,7.0,1.1119155647980608
146298,151,168321,168330,106,127,384,98,18,8.0,1.181694780615308
345978,379,115696,115702,233,213,1606,399,51,6.0,1.1619791581108354
479143,503,76495,76502,326,346,2223,405,41,7.0,0.389921676410541
376357,411,161725,161735,252,273,454,144,29,8.0,1.1940024538182468
92377,93,175980,175987,32,52,1051,227,25,7.0,0.5689117131441633
251244,265,123764,123771,210,209,1293,300,37,6.0,1.2040851850136032
506229,526,124112,124114,352,353,4882,1113,53,7.0,0.6701754396575299
199628,203,33546,33555,186,187,1433,392,45,6.0,1.2843709165327069
110411,112,91518,91521,47,67,1908,425,49,7.0,0.658386063454484
438701,471,13018,13023,307,306,3304,699,36,7.0,0.4805973720292605
532949,559,39858,39863,386,387,3786,725,48,7.0,0.4438264341470948
17150,14,9526,9535,6,5,1302,222,32,7.0,0.4942256235210543
92489,94,17973,17981,32,53,306,85,17,8.0,0.6145816993069612
7765,4,92607,92615,4,3,4567,895,42,7.0,0.5708371775563242
217094,219,105586,105594,203,224,698,180,27,8.0,0.6191565157353949
273240,296,108921,108931,215,235,3819,754,47,7.0,0.7237432083932548
182919,189,176425,176435,166,167,1340,319,38,6.0,1.3357884073864643
405197,439,62844,62846,292,312,3429,611,67,7.0,1.1119155647980608
83072,74,37454,37463,27,47,1222,241,27,7.0,1.2483050882681392
35011,26,45276,45283,8,7,1911,382,50,7.0,0.5426091782944411
48226,34,186878,186887,9,10,6723,1315,66,7.0,0.8979178206761399
269676,292,199606,199611,215,214,568,126,17,7.0,0.6704601283040799
352713,389,123952,123956,235,215,3043,744,48,7.0,0.7237432083932548
93862,97,113468,113477,33,13,766,176,20,7.0,0.586989255123132
472066,494,34428,34438,318,317,2361,405,53,7.0,0.5899983588744228
480513,504,139773,139782,326,347,248,79,16,8.0,0.4416835907527695
31674,21,72982,72987,7,8,2059,347,42,7.0,0.5426091782944411
92419,93,192490,192499,32,52,1051,227,25,7.0,0.5689117131441633
462197,484,115613,115621,315,313,153,86,44,10.0,1.0310349539355537
95087,99,101372,101379,33,32,1310,286,42,7.0,0.586989255123132
233821,242,198996,199006,207,186,250,55,10,8.0,1.3972225133438927
489410,515,49435,49445,341,321,1836,402,39,7.0,0.54501111574303
65842,52,25658,25668,12,13,4827,970,38,7.0,0.4343780295618495
426049,458,156208,156217,304,303,2516,484,41,7.0,0.5022402655473627
404517,439,40765,40771,292,312,3429,611,67,7.0,1.1119155647980608
33998,24,136484,136492,7,27,832,183,31,6.0,1.2483050882681392
120057,121,183169,183176,53,52,1991,412,37,7.0,0.6145816993069612
189333,195,118170,118178,167,186,1279,385,39,8.0,1.3357884073864643
113964,117,82175,82185,52,53,1727,391,35,7.0,0.6145816993069612
281794,307,53949,53955,217,218,974,187,24,7.0,0.8816696613244259
399492,431,146620,146625,281,261,1754,324,37,7.0,0.934839852702454
400412,432,142329,142338,281,300,485,110,21,7.0,0.934839852702454
453120,477,99683,99687,313,292,1064,301,40,7.0,1.1119155647980608
119919,121,176027,176035,53,52,1991,412,37,7.0,0.6145816993069612
328976,363,131494,131499,231,210,203,57,9,8.0,1.1411627055128797
133570,139,95542,95551,86,106,1736,382,42,7.0,1.1216278354671452
45863,34,97031,97039,9,10,6723,1315,66,7.0,0.8979178206761399
250110,262,139574,139580,209,230,1019,291,39,8.0,1.2040851850136032
333558,371,124404,124414,232,212,3225,743,49,7.0,1.0962254186468878
247,2,2170,2177,3,4,5792,1015,65,7.0,0.5708371775563242
188458,194,174405,174411,167,166,1676,377,36,6.0,1.3357884073864643
427278,459,67421,67425,304,305,1010,185,25,7.0,0.4571170268146547
66528,52,45819,45824,12,13,4827,970,38,7.0,0.4343780295618495
44102,34,58815,58818,9,10,6723,1315,66,7.0,0.8979178206761399
550711,572,94510,94519,389,390,7154,1413,89,7.0,0.7425888616027709
8419,4,111922,111932,4,3,4567,895,42,7.0,0.5708371775563242
497980,522,76523,76526,347,346,1760,397,24,7.0,0.4416835907527695
81997,72,21355,21365,27,26,901,190,29,6.0,1.2483050882681392
147619,154,77797,77801,107,87,1384,259,32,6.0,0.9820359200257924
290804,320,35425,35429,221,241,1351,267,29,7.0,1.1119894608452026
380345,416,37771,37779,261,241,2801,699,44,7.0,1.1119894608452026
336170,372,178423,178431,232,213,1660,514,42,8.0,1.0962254186468878
512113,530,124113,124120,353,352,4031,742,47,7.0,0.6701754396575299
498760,522,166650,166657,347,346,1760,397,24,7.0,0.4416835907527695
421384,453,100148,100157,301,321,1142,205,25,7.0,0.752293892421816
319898,354,90802,90811,229,230,3135,730,39,7.0,0.6928147497270761
333014,371,85348,85357,232,212,3225,743,49,7.0,1.0962254186468878
569240,581,74692,74697,393,392,4930,869,44,7.0,0.42516877339884
191698,196,174361,174370,167,187,1931,464,42,7.0,1.3357884073864643
386389,420,108788,108792,272,252,3139,673,55,7.0,1.1940024538182468
492134,516,113719,113727,341,340,2335,564,34,7.0,0.4920301440106474
158616,165,147687,147690,123,124,3504,645,57,7.0,0.6901232461389545
396836,426,174048,174056,273,272,2980,593,41,7.0,0.8389728572309009
434109,468,23298,23308,306,307,3461,702,28,7.0,0.4805973720292605
64624,51,92087,92093,12,11,1680,303,46,7.0,0.4773074013808554
9385,4,140033,140043,4,3,4567,895,42,7.0,0.5708371775563242
430499,463,148813,148820,305,306,1373,300,35,7.0,0.4805973720292605
192528,199,9293,9303,178,198,3781,724,66,7.0,0.6242252993529385
377516,414,29064,29072,260,261,2151,455,33,7.0,0.524234110076884
118628,121,56293,56297,53,52,1991,412,37,7.0,0.6145816993069612
18332,15,2968,2970,6,7,6148,1131,59,7.0,0.5426091782944411
18163,14,179353,179358,6,5,1302,222,32,7.0,0.4942256235210543
122020,126,80411,80419,54,53,2150,349,51,7.0,0.6145816993069612
174296,180,128883,128889,146,126,1812,362,41,7.0,1.2918859947622392
245677,259,117872,117876,209,210,2324,461,60,7.0,1.2040851850136032
154367,161,147623,147628,122,123,1860,333,36,7.0,0.4773171113225932
341758,376,194873,194881,232,233,3684,906,62,6.0,1.1619791581108354
109152,111,190296,190306,47,46,5678,1122,50,7.0,1.1664980998843535
463399,485,74323,74332,315,316,2150,453,27,7.0,0.6423751221008027
209040,211,85562,85570,198,178,1714,324,22,7.0,0.6242252993529385
557372,575,107458,107467,390,389,5780,1058,60,7.0,0.7425888616027709
462145,484,34645,34655,315,313,153,86,44,10.0,1.0310349539355537
439011,471,37937,37941,307,306,3304,699,36,7.0,0.4805973720292605
81242,70,62039,62049,27,7,626,152,24,6.0,1.2483050882681392
425719,458,120290,120299,304,303,2516,484,41,7.0,0.5022402655473627
442151,473,77455,77464,312,292,2905,704,68,7.0,1.1119155647980608
381740,416,163282,163289,261,241,2801,699,44,7.0,1.1119894608452026
556013,575,64420,64423,390,389,5780,1058,60,7.0,0.7425888616027709
244186,258,30603,30612,209,208,345,66,8,7.0,1.2040851850136032
111456,112,198059,198069,47,67,1908,425,49,7.0,0.658386063454484
334864,372,11591,11596,232,213,1660,514,42,8.0,1.0962254186468878
185058,190,145307,145314,166,186,2815,622,54,7.0,1.2843709165327069
319583,354,81382,81391,229,230,3135,730,39,7.0,0.6928147497270761
14001,9,77858,77867,5,4,1460,262,31,7.0,0.5708371775563242
409487,442,195424,195432,293,273,1168,221,24,7.0,0.8389728572309009
420453,451,183438,183442,301,300,2318,558,28,7.0,0.752293892421816
549239,572,61620,61622,389,390,7154,1413,89,7.0,0.7425888616027709
328475,360,34061,34066,230,231,372,62,11,7.0,1.1411627055128797
431887,467,37217,37227,306,305,1673,333,42,7.0,0.4805973720292605
561331,577,99544,99550,392,372,1484,276,49,7.0,0.8635553308620566
523986,549,104738,104746,378,358,1033,192,20,7.0,1.2567413729599697
541520,563,118406,118413,387,388,1752,357,43,7.0,0.4438264341470948
12600,5,168255,168257,4,5,2574,462,51,7.0,0.5708371775563242
249461,261,197352,197361,209,229,2724,563,46,6.0,1.2040851850136032
206615,208,145283,145292,187,186,1285,340,47,6.0,1.2843709165327069
204979,207,132163,132167,187,167,2003,412,36,7.0,1.3357884073864643
483255,507,96106,96113,332,313,446,123,23,8.0,1.119329782732733
212620,213,168053,168062,198,218,3262,622,68,7.0,0.8816696613244259
570703,581,160475,160477,393,392,4930,869,44,7.0,0.42516877339884
159072,165,185153,185162,123,124,3504,645,57,7.0,0.6901232461389545
517344,540,31177,31185,367,387,738,158,24,7.0,0.4438264341470948
166968,174,91632,91638,126,146,2758,621,59,7.0,1.2918859947622392
218336,220,161314,161319,204,203,1245,308,35,6.0,0.7820937747631929
463402,485,74324,74327,315,316,2150,453,27,7.0,0.6423751221008027
436134,468,179664,179666,306,307,3461,702,28,7.0,0.4805973720292605
554095,572,186396,186404,389,390,7154,1413,89,7.0,0.7425888616027709
322930,357,159165,159174,230,209,1507,425,39,8.0,1.2040851850136032
325142,359,15829,15832,230,229,3372,705,51,7.0,0.6928147497270761
487148,512,49362,49370,340,341,2285,409,25,7.0,0.4920301440106474
410768,444,118569,118579,293,312,804,191,35,8.0,1.0306249533555365
229822,237,154246,154254,206,207,2772,530,75,7.0,1.3972225133438927
497019,520,148848,148858,346,367,256,62,11,8.0,0.4287786546538285
197536,201,100461,100471,186,166,2279,451,46,7.0,1.2843709165327069
499182,522,193294,193301,347,346,1760,397,24,7.0,0.4416835907527695
469155,491,32806,32812,317,316,2220,413,48,7.0,0.5899983588744228
80917,69,110051,110059,27,6,329,76,20,8.0,1.2483050882681392
412816,448,7995,8004,300,301,3610,608,52,7.0,0.752293892421816
549490,572,69088,69098,389,390,7154,1413,89,7.0,0.7425888616027709
565158,579,149843,149849,392,393,4751,1009,35,7.0,0.42516877339884
18028,14,157662,157668,6,5,1302,222,32,7.0,0.4942256235210543
185450,190,174410,174420,166,186,2815,622,54,7.0,1.2843709165327069
389468,421,62467,62477,272,273,3435,743,41,7.0,0.8389728572309009
244841,259,26205,26212,209,210,2324,461,60,7.0,1.2040851850136032
349085,383,133553,133562,233,232,3420,720,69,7.0,1.1619791581108354
425020,458,20547,20554,304,303,2516,484,41,7.0,0.5022402655473627
248536,261,145846,145854,209,229,2724,563,46,6.0,1.2040851850136032
485907,508,198456,198465,332,352,2446,433,52,7.0,1.119329782732733
425103,458,33796,33798,304,303,2516,484,41,7.0,0.5022402655473627
217692,220,30716,30721,204,203,1245,308,35,6.0,0.7820937747631929
448860,475,123264,123270,312,313,6951,1469,79,7.0,1.0310349539355537
441961,473,63758,63768,312,292,2905,704,68,7.0,1.1119155647980608
253005,267,197308,197313,210,229,1197,313,43,8.0,0.665031004775942
106264,111,89777,89781,47,46,5678,1122,50,7.0,1.1664980998843535
203267,206,110709,110711,187,166,913,243,30,8.0,1.141922868998979
166355,174,27704,27706,126,146,2758,621,59,7.0,1.2918859947622392
325095,359,15803,15804,230,229,3372,705,51,7.0,0.6928147497270761
532269,557,107766,107775,386,367,365,90,20,8.0,0.4287786546538285
70733,54,76686,76696,12,32,848,199,28,7.0,0.5472985106568845
303086,337,29503,29513,224,223,2188,512,43,7.0,0.6191565157353949
165642,173,139253,139262,126,127,1965,491,35,7.0,1.181694780615308
105301,111,71549,71555,47,46,5678,1122,50,7.0,1.1664980998843535
358101,394,70491,70495,236,215,1053,300,38,8.0,0.6704601283040799
287850,316,84525,84533,218,238,3208,669,39,7.0,0.8816696613244259
182081,189,71907,71914,166,167,1340,319,38,6.0,1.3357884073864643
145684,150,142937,142939,106,126,1286,253,33,7.0,0.8607825119832312
60760,44,152396,152402,11,10,2237,406,56,7.0,0.6435638621308869
430097,463,89079,89083,305,306,1373,300,35,7.0,0.4805973720292605
27868,20,78944,78951,7,6,5706,1096,56,7.0,0.5426091782944411
179391,186,100922,100931,158,178,2010,344,46,7.0,0.5668323279398094
239241,248,71724,71733,207,226,1244,324,37,8.0,1.3972225133438927
67880,52,128024,128030,12,13,4827,970,38,7.0,0.4343780295618495
455105,478,185929,185933,313,293,1835,386,52,6.0,1.0310349539355537
60213,44,99979,99987,11,10,2237,406,56,7.0,0.6435638621308869
19154,15,26709,26717,6,7,6148,1131,59,7.0,0.5426091782944411
125873,129,155783,155792,55,54,1964,388,48,7.0,0.5797911426204267
441620,473,42786,42792,312,292,2905,704,68,7.0,1.1119155647980608
161091,167,126276,126285,124,123,2933,579,43,7.0,0.6901232461389545
510280,530,41762,41770,353,352,4031,742,47,7.0,0.6701754396575299
139033,143,198134,198140,87,86,3397,685,43,7.0,1.1216278354671452
507189,526,163760,163769,352,353,4882,1113,53,7.0,0.6701754396575299
351226,389,28928,28938,235,215,3043,744,48,7.0,0.7237432083932548
496484,519,187851,187860,346,347,2141,403,20,7.0,0.4416835907527695
433698,468,12984,12992,306,307,3461,702,28,7.0,0.4805973720292605
389574,421,84156,84162,272,273,3435,743,41,7.0,0.8389728572309009
350592,385,131912,131917,233,252,291,81,15,8.0,1.1940024538182468
536039,559,198291,198294,386,387,3786,725,48,7.0,0.4438264341470948
451375,475,192072,192077,312,313,6951,1469,79,7.0,1.0310349539355537
88969,89,162968,162972,32,12,1372,327,47,6.0,0.5472985106568845
169724,177,56237,56246,127,126,3197,604,48,7.0,1.181694780615308
26831,20,38087,38095,7,6,5706,1096,56,7.0,0.5426091782944411
40312,33,79071,79072,9,8,2461,466,59,7.0,0.8979178206761399
49106,39,1131,1139,10,9,7588,1341,80,7.0,0.8979178206761399
57772,40,103179,103185,10,11,1969,337,37,7.0,0.6435638621308869
209592,211,137751,137759,198,178,1714,324,22,7.0,0.6242252993529385
220101,221,154223,154231,204,205,1689,301,34,7.0,0.7820937747631929
110041,112,45305,45315,47,67,1908,425,49,7.0,0.658386063454484
498269,522,110540,110546,347,346,1760,397,24,7.0,0.4416835907527695
254336,269,51726,51732,210,231,231,72,12,8.0,1.1411627055128797
325713,359,68195,68201,230,229,3372,705,51,7.0,0.6928147497270761
122298,126,97722,97730,54,53,2150,349,51,7.0,0.6145816993069612
70561,54,12811,12818,12,32,848,199,28,7.0,0.5472985106568845
127011,131,86324,86326,67,47,1054,186,24,7.0,0.658386063454484
10545,5,13678,13684,4,5,2574,462,51,7.0,0.5708371775563242
236393,246,44655,44656,207,208,2651,480,51,7.0,1.3972225133438927
567638,581,13228,13235,393,392,4930,869,44,7.0,0.42516877339884
70609,54,35044,35050,12,32,848,199,28,7.0,0.5472985106568845
158407,165,145478,145484,123,124,3504,645,57,7.0,0.6901232461389545
294451,328,572,582,223,204,1372,371,32,8.0,0.7820937747631929
433244,468,7742,7745,306,307,3461,702,28,7.0,0.4805973720292605
63174,48,134496,134504,11,31,945,206,27,7.0,0.7038170681089723
301971,334,163336,163340,224,204,1965,512,34,6.0,0.7820937747631929
246786,259,199292,199300,209,210,2324,461,60,7.0,1.2040851850136032
385294,420,39172,39180,272,252,3139,673,55,7.0,1.1940024538182468
103947,111,8163,8167,47,46,5678,1122,50,7.0,1.1664980998843535
469850,491,104783,104784,317,316,2220,413,48,7.0,0.5899983588744228
67691,52,119718,119728,12,13,4827,970,38,7.0,0.4343780295618495
47438,34,146917,146923,9,10,6723,1315,66,7.0,0.8979178206761399
231924,240,141049,141059,206,226,2044,488,38,6.0,1.067174264901552
194114,199,77711,77717,178,198,3781,724,66,7.0,0.6242252993529385
82507,72,169326,169336,27,26,901,190,29,6.0,1.2483050882681392
287200,316,65044,65053,218,238,3208,669,39,7.0,0.8816696613244259
304678,339,183319,183328,226,205,110,34,10,7.0,0.5395771851089068
177955,183,119074,119082,146,167,451,123,21,8.0,1.3357884073864643
524054,549,108955,108965,378,358,1033,192,20,7.0,1.2567413729599697
310957,345,184518,184527,227,206,1166,345,37,8.0,1.067174264901552
505840,526,97983,97993,352,353,4882,1113,53,7.0,0.6701754396575299
384341,418,36845,36854,261,281,801,153,18,7.0,0.934839852702454
139376,144,58670,58677,87,106,474,175,34,8.0,0.9820359200257924
140518,145,116045,116053,87,107,2191,480,55,7.0,0.9820359200257924
489662,515,86087,86095,341,321,1836,402,39,7.0,0.54501111574303
478432,503,13487,13493,326,346,2223,405,41,7.0,0.389921676410541
467579,487,163911,163919,316,315,3884,690,66,7.0,0.6423751221008027
365614,400,135861,135871,238,218,2034,446,29,7.0,0.8816696613244259
143384,147,168502,168508,106,86,1727,337,43,7.0,1.1216278354671452
507382,526,176815,176822,352,353,4882,1113,53,7.0,0.6701754396575299
84165,76,35251,35261,29,8,329,81,15,8.0,0.6535390451973578
71783,57,24890,24900,13,12,5022,865,46,7.0,0.4343780295618495
415148,448,135292,135300,300,301,3610,608,52,7.0,0.752293892421816
349211,383,136846,136850,233,232,3420,720,69,7.0,1.1619791581108354
522139,547,15168,15173,372,392,1426,298,39,7.0,0.8635553308620566
115583,119,171466,171476,53,32,741,196,39,8.0,0.6145816993069612
167536,174,128786,128793,126,146,2758,621,59,7.0,1.2918859947622392
347882,383,69243,69247,233,232,3420,720,69,7.0,1.1619791581108354
222977,225,163386,163391,204,224,1532,316,32,6.0,0.7820937747631929
66706,52,56604,56612,12,13,4827,970,38,7.0,0.4343780295618495
410346,444,25107,25116,293,312,804,191,35,8.0,1.0306249533555365
108275,111,159713,159722,47,46,5678,1122,50,7.0,1.1664980998843535
466776,487,118312,118321,316,315,3884,690,66,7.0,0.6423751221008027
459485,479,143456,143466,313,312,6124,1172,62,7.0,1.0310349539355537
125079,129,80260,80263,55,54,1964,388,48,7.0,0.5797911426204267
494186,518,3228,3231,346,326,549,108,17,7.0,0.389921676410541
376208,411,109490,109497,252,273,454,144,29,8.0,1.1940024538182468
540988,563,45879,45887,387,388,1752,357,43,7.0,0.4438264341470948
457838,479,98065,98074,313,312,6124,1172,62,7.0,1.0310349539355537
142613,147,88756,88765,106,86,1727,337,43,7.0,1.1216278354671452
20555,15,78926,78933,6,7,6148,1131,59,7.0,0.5426091782944411
331500,367,194256,194266,231,232,825,155,24,7.0,1.1411627055128797
273091,296,108839,108847,215,235,3819,754,47,7.0,0.7237432083932548
110320,112,71967,71974,47,67,1908,425,49,7.0,0.658386063454484
155484,164,166309,166315,123,122,775,145,18,7.0,0.4773171113225932
36484,27,16192,16202,8,9,2161,394,43,7.0,0.8979178206761399
96733,103,149559,149568,46,26,1130,205,23,7.0,1.1664980998843535
553657,572,170396,170401,389,390,7154,1413,89,7.0,0.7425888616027709
389935,421,118254,118258,272,273,3435,743,41,7.0,0.8389728572309009
421868,455,100133,100143,303,301,61,36,19,10.0,0.752293892421816
501857,525,118479,118486,352,332,3450,777,75,7.0,1.119329782732733
411795,445,189936,189942,293,313,818,191,37,6.0,1.0310349539355537
447441,475,94582,94592,312,313,6951,1469,79,7.0,1.0310349539355537
276083,299,52294,52302,216,215,1287,270,38,6.0,0.6704601283040799
233469,241,174632,174640,206,227,1036,288,32,8.0,1.067174264901552
235434,245,105996,105999,207,206,1424,310,48,6.0,1.3972225133438927
199188,202,119172,119178,186,167,927,263,28,8.0,1.3357884073864643
541159,563,73656,73658,387,388,1752,357,43,7.0,0.4438264341470948
511025,530,65889,65895,353,352,4031,742,47,7.0,0.6701754396575299
366902,403,101984,101994,241,222,61,22,6,9.0,1.1119894608452026
291924,321,66567,66575,222,203,175,50,12,8.0,0.9050989791035348
218701,221,5679,5687,204,205,1689,301,34,7.0,0.7820937747631929
416193,450,3837,3839,301,281,2247,527,56,7.0,0.934839852702454
215634,218,30725,30728,203,223,1634,339,35,6.0,0.4482084322085275
228775,237,93721,93731,206,207,2772,530,75,7.0,1.3972225133438927
372139,410,12170,12180,252,272,4224,748,64,7.0,1.1940024538182468
214065,214,95970,95979,203,204,1689,337,48,7.0,0.7820937747631929
423236,456,116823,116831,303,304,2330,472,36,7.0,0.5022402655473627
62142,45,150235,150236,11,12,1112,253,26,7.0,0.4773074013808554
219022,221,39274,39282,204,205,1689,301,34,7.0,0.7820937747631929
177382,182,173706,173710,146,166,1871,398,42,7.0,1.2918859947622392
35462,26,98353,98358,8,7,1911,382,50,7.0,0.5426091782944411
226408,233,100385,100394,206,186,1044,202,23,7.0,1.2843709165327069
557579,575,110289,110297,390,389,5780,1058,60,7.0,0.7425888616027709
186973,194,33512,33516,167,166,1676,377,36,6.0,1.3357884073864643
176627,182,109648,109657,146,166,1871,398,42,7.0,1.2918859947622392
95161,99,117415,117421,33,32,1310,286,42,7.0,0.586989255123132
541740,563,152642,152649,387,388,1752,357,43,7.0,0.4438264341470948
533339,559,55463,55472,386,387,3786,725,48,7.0,0.4438264341470948
93119,96,110000,110005,33,12,690,173,31,8.0,0.586989255123132
511881,530,105278,105284,353,352,4031,742,47,7.0,0.6701754396575299
463034,485,68454,68461,315,316,2150,453,27,7.0,0.6423751221008027
134701,140,75340,75345,86,107,806,260,38,8.0,1.1216278354671452
40516,33,92120,92126,9,8,2461,466,59,7.0,0.8979178206761399
156448,165,27453,27459,123,124,3504,645,57,7.0,0.6901232461389545
476237,498,60951,60957,321,341,1461,285,33,7.0,0.54501111574303
388508,421,23493,23498,272,273,3435,743,41,7.0,0.8389728572309009
275519,297,119934,119944,215,236,863,254,36,8.0,0.6704601283040799
364733,400,69458,69467,238,218,2034,446,29,7.0,0.8816696613244259
450735,475,177434,177440,312,313,6951,1469,79,7.0,1.0310349539355537
389986,421,122106,122108,272,273,3435,743,41,7.0,0.8389728572309009
406150,439,111500,111506,292,312,3429,611,67,7.0,1.1119155647980608
98683,105,73535,73545,46,47,5614,1117,54,7.0,1.1664980998843535
473739,494,186135,186143,318,317,2361,405,53,7.0,0.5899983588744228
15174,10,86900,86906,5,6,1744,340,37,7.0,0.4942256235210543
96068,103,21948,21954,46,26,1130,205,23,7.0,1.1664980998843535
66780,52,56629,56634,12,13,4827,970,38,7.0,0.4343780295618495
206272,208,108308,108316,187,186,1285,340,47,6.0,1.2843709165327069
104595,111,46417,46418,47,46,5678,1122,50,7.0,1.1664980998843535
479021,503,69016,69019,326,346,2223,405,41,7.0,0.389921676410541
291440,320,106361,106371,221,241,1351,267,29,7.0,1.1119894608452026
509835,529,193134,193138,353,332,526,165,22,7.0,1.119329782732733
564753,579,130640,130648,392,393,4751,1009,35,7.0,0.42516877339884
117928,120,165727,165731,53,33,2430,508,57,7.0,0.6145816993069612
461812,481,110823,110831,313,332,454,120,20,8.0,1.119329782732733
253532,268,85201,85209,210,230,1174,278,34,6.0,0.6928147497270761
229904,237,158010,158018,206,207,2772,530,75,7.0,1.3972225133438927
425420,458,100125,100132,304,303,2516,484,41,7.0,0.5022402655473627
500846,525,71012,71016,352,332,3450,777,75,7.0,1.119329782732733
389441,421,62464,62474,272,273,3435,743,41,7.0,0.8389728572309009
292908,323,183354,183357,222,221,980,159,24,7.0,0.9050989791035348
269394,292,68150,68155,215,214,568,126,17,7.0,0.6704601283040799
517501,540,82836,82842,367,387,738,158,24,7.0,0.4438264341470948
168801,174,192345,192352,126,146,2758,621,59,7.0,1.2918859947622392
248225,261,123805,123808,209,229,2724,563,46,6.0,1.2040851850136032
134369,139,181737,181744,86,106,1736,382,42,7.0,1.1216278354671452
393780,425,32893,32902,273,252,629,202,26,8.0,1.1940024538182468
396469,426,155736,155746,273,272,2980,593,41,7.0,0.8389728572309009
534951,559,127786,127791,386,387,3786,725,48,7.0,0.4438264341470948
63460,49,73041,73050,11,32,348,85,15,8.0,0.5472985106568845
48659,35,180019,180029,9,11,46,31,19,10.0,0.8979178206761399
233781,242,131532,131540,207,186,250,55,10,8.0,1.3972225133438927
328283,359,182655,182660,230,229,3372,705,51,7.0,0.6928147497270761
370063,405,184587,184590,241,261,2498,461,43,7.0,1.1119894608452026
67601,52,117135,117141,12,13,4827,970,38,7.0,0.4343780295618495
193928,199,69429,69432,178,198,3781,724,66,7.0,0.6242252993529385
204857,207,119122,119126,187,167,2003,412,36,7.0,1.3357884073864643
343852,378,77373,77380,233,212,1801,483,50,8.0,1.1619791581108354
129540,138,5389,5392,86,87,3356,735,46,7.0,1.1216278354671452
177643,182,199458,199466,146,166,1871,398,42,7.0,1.2918859947622392
105698,111,81517,81524,47,46,5678,1122,50,7.0,1.1664980998843535
13547,9,21152,21161,5,4,1460,262,31,7.0,0.5708371775563242
74508,57,138434,138438,13,12,5022,865,46,7.0,0.4343780295618495
134481,140,28375,28383,86,107,806,260,38,8.0,1.1216278354671452
147284,154,44376,44381,107,87,1384,259,32,6.0,0.9820359200257924
73712,57,117173,117181,13,12,5022,865,46,7.0,0.4343780295618495
412965,448,8828,8838,300,301,3610,608,52,7.0,0.752293892421816
553150,572,160547,160548,389,390,7154,1413,89,7.0,0.7425888616027709
96319,103,72241,72243,46,26,1130,205,23,7.0,1.1664980998843535
404847,439,54227,54233,292,312,3429,611,67,7.0,1.1119155647980608
430789,465,33260,33267,305,326,461,116,20,8.0,0.4571170268146547
445458,475,35735,35741,312,313,6951,1469,79,7.0,1.0310349539355537
