stage,evidence_class,pre_stage30_results_status,env_name,seed,node_id,is_task_goal_node,degree,in_degree,out_degree,node_metadata_keys,dataset_idx,dataset_idx_available,embedding_match_dist,embedding_match_tolerance,exact_embedding_match
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,323,0,28,14,14,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,324,0,44,22,22,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,325,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,326,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,327,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,328,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,329,0,20,10,10,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,330,0,30,15,15,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,331,0,6,3,3,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,332,0,54,27,27,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,333,0,50,25,25,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,334,0,42,21,21,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,335,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,336,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,337,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,338,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,339,0,42,21,21,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,340,0,36,18,18,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,341,0,26,13,13,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,342,0,50,25,25,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,343,0,52,26,26,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,344,0,10,5,5,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,345,0,26,13,13,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,346,0,44,22,22,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,347,0,28,14,14,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,348,0,54,27,27,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,349,0,36,18,18,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,350,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,351,0,28,14,14,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,352,0,12,6,6,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,353,0,62,31,31,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,354,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,355,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,356,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,357,0,54,27,27,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,358,0,14,7,7,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,359,0,34,17,17,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,360,0,44,22,22,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,361,0,40,20,20,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,362,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,363,0,36,18,18,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,364,0,46,23,23,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,365,0,28,14,14,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,366,0,6,3,3,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,367,0,28,14,14,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,368,0,24,12,12,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,369,0,36,18,18,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,370,0,34,17,17,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,371,0,42,21,21,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,372,0,42,21,21,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,373,0,42,21,21,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,374,0,12,6,6,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,375,0,64,32,32,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,376,0,44,22,22,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,377,0,30,15,15,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,378,0,44,22,22,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,379,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,380,0,24,12,12,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,381,0,26,13,13,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,382,0,28,14,14,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,383,0,32,16,16,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,384,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,385,0,40,20,20,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,386,0,46,23,23,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,387,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,388,0,50,25,25,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,389,0,42,21,21,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,390,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,391,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,392,0,54,27,27,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,393,0,40,20,20,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,394,0,34,17,17,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,395,0,54,27,27,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,396,0,28,14,14,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,397,0,26,13,13,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,398,0,36,18,18,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,399,0,34,17,17,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,400,0,48,24,24,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,401,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,402,0,26,13,13,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,403,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,404,0,56,28,28,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,405,0,44,22,22,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,406,0,36,18,18,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,407,0,46,23,23,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,408,0,16,8,8,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,409,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,410,0,46,23,23,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,411,0,42,21,21,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,412,0,38,19,19,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,413,0,32,16,16,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,414,0,22,11,11,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,415,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,416,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,417,0,46,23,23,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,418,0,24,12,12,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,419,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,420,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,421,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,422,0,2,1,1,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,423,0,4,2,2,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,424,0,52,26,26,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,425,0,28,14,14,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,426,0,18,9,9,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,427,0,48,24,24,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,428,0,30,15,15,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,429,0,50,25,25,pos,,0,,,
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_NODE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,430,0,2,1,1,pos,,0,,,
