stage,evidence_class,pre_stage30_results_status,env_name,seed,u,v,edge_id,edge_weight,edge_weight_available,edge_metadata_keys,te_score,te_score_available,tdr_distance,tdr_distance_available,is_task_goal_edge,u_dataset_idx,v_dataset_idx,u_embedding_match_dist,v_embedding_match_dist,u_embedding_match_tolerance,v_embedding_match_tolerance,u_exact_embedding_match,v_exact_embedding_match,edge_dataset_mapping_exact,same_trajectory,same_trajectory_available,dt,dt_available,cross_trajectory,cross_trajectory_available,edge_category,src_degree,dst_degree,src_out_degree,dst_in_degree,edge_usage_count,success_episode_usage,failure_episode_usage,first_failed_frequency
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,485,552,485->552,6.0069714,1,weight,,0,6.0069714,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,40,34,20,17,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,485,574,485->574,6.3782916,1,weight,,0,6.3782916,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,40,34,20,17,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,485,609,485->609,6.0520782,1,weight,,0,6.0520782,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,40,50,20,25,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,485,660,485->660,5.517963,1,weight,,0,5.517963,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,40,28,20,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,485,661,485->661,5.0368476,1,weight,,0,5.0368476,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,40,50,20,25,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,485,759,485->759,6.077495,1,weight,,0,6.077495,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,40,26,20,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,486,438,486->438,7.9295497,1,weight,,0,7.9295497,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,8,16,4,8,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,486,487,486->487,2.9661202,1,weight,,0,2.9661202,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,8,12,4,6,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,486,749,486->749,7.7940283,1,weight,,0,7.7940283,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,8,8,4,4,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,486,797,486->797,6.6257215,1,weight,,0,6.6257215,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,8,36,4,18,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,487,438,487->438,6.4821677,1,weight,,0,6.4821677,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,12,16,6,8,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,487,486,487->486,2.9661202,1,weight,,0,2.9661202,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,12,8,6,4,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,487,605,487->605,7.9441595,1,weight,,0,7.9441595,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,12,32,6,16,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,487,771,487->771,7.998048,1,weight,,0,7.998048,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,12,8,6,4,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,487,797,487->797,6.9976873,1,weight,,0,6.9976873,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,12,36,6,18,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,487,914,487->914,7.5802383,1,weight,,0,7.5802383,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,12,6,6,3,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,488,154,488->154,7.420068,1,weight,,0,7.420068,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,24,38,12,19,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,488,302,488->302,6.7268996,1,weight,,0,6.7268996,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,24,48,12,24,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,488,340,488->340,7.6861153,1,weight,,0,7.6861153,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,24,36,12,18,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,488,341,488->341,3.1989732,1,weight,,0,3.1989732,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,24,26,12,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,488,387,488->387,6.7684045,1,weight,,0,6.7684045,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,24,38,12,19,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,488,458,488->458,7.5486856,1,weight,,0,7.5486856,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,24,38,12,19,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,488,465,488->465,5.8095565,1,weight,,0,5.8095565,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,24,24,12,12,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,488,557,488->557,6.3694067,1,weight,,0,6.3694067,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,24,30,12,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,488,590,488->590,7.946661,1,weight,,0,7.946661,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,24,40,12,20,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,488,639,488->639,6.1937366,1,weight,,0,6.1937366,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,24,36,12,18,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,488,691,488->691,5.941873,1,weight,,0,5.941873,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,24,28,12,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,488,741,488->741,5.5049787,1,weight,,0,5.5049787,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,24,24,12,12,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,9,489->9,6.9663963,1,weight,,0,6.9663963,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,48,35,24,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,10,489->10,3.0106952,1,weight,,0,3.0106952,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,72,35,36,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,36,489->36,4.3873053,1,weight,,0,4.3873053,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,62,35,31,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,37,489->37,6.2121377,1,weight,,0,6.2121377,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,76,35,38,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,55,489->55,6.0731125,1,weight,,0,6.0731125,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,42,35,21,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,78,489->78,2.028108,1,weight,,0,2.028108,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,76,35,38,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,89,489->89,6.7701845,1,weight,,0,6.7701845,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,54,35,27,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,96,489->96,7.5545936,1,weight,,0,7.5545936,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,52,35,26,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,102,489->102,4.5329866,1,weight,,0,4.5329866,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,82,35,41,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,143,489->143,5.919166,1,weight,,0,5.919166,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,62,35,31,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,175,489->175,4.4120493,1,weight,,0,4.4120493,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,52,35,26,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,210,489->210,6.5862427,1,weight,,0,6.5862427,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,64,35,32,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,252,489->252,4.5019526,1,weight,,0,4.5019526,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,72,35,36,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,288,489->288,5.406656,1,weight,,0,5.406656,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,84,35,42,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,289,489->289,5.5434575,1,weight,,0,5.5434575,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,66,35,33,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,301,489->301,4.744826,1,weight,,0,4.744826,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,52,35,26,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,388,489->388,6.435527,1,weight,,0,6.435527,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,50,35,25,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,396,489->396,7.556808,1,weight,,0,7.556808,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,28,35,14,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,397,489->397,6.780124,1,weight,,0,6.780124,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,26,35,13,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,400,489->400,5.323173,1,weight,,0,5.323173,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,48,35,24,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,449,489->449,7.957699,1,weight,,0,7.957699,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,58,35,29,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,471,489->471,6.787643,1,weight,,0,6.787643,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,38,35,19,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,473,489->473,5.0516295,1,weight,,0,5.0516295,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,66,35,33,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,502,489->502,5.803362,1,weight,,0,5.803362,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,66,35,33,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,541,489->541,5.74385,1,weight,,0,5.74385,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,72,35,36,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,545,489->545,7.430099,1,weight,,0,7.430099,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,50,35,25,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,562,489->562,7.511263,1,weight,,0,7.511263,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,36,35,18,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,627,489->627,7.1547327,1,weight,,0,7.1547327,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,60,35,30,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,648,489->648,5.7761965,1,weight,,0,5.7761965,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,66,35,33,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,683,489->683,7.9023805,1,weight,,0,7.9023805,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,60,35,30,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,735,489->735,3.6773791,1,weight,,0,3.6773791,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,74,35,37,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,786,489->786,7.2886024,1,weight,,0,7.2886024,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,60,35,30,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,817,489->817,6.364817,1,weight,,0,6.364817,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,38,35,19,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,918,489->918,5.9964247,1,weight,,0,5.9964247,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,52,35,26,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,489,921,489->921,4.802699,1,weight,,0,4.802699,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,70,68,35,34,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,490,56,490->56,6.4922523,1,weight,,0,6.4922523,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,34,13,17,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,490,208,490->208,5.3123255,1,weight,,0,5.3123255,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,42,13,21,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,490,209,490->209,5.029401,1,weight,,0,5.029401,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,44,13,22,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,490,239,490->239,5.5309753,1,weight,,0,5.5309753,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,42,13,21,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,490,261,490->261,5.1625786,1,weight,,0,5.1625786,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,32,13,16,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,490,295,490->295,4.6968617,1,weight,,0,4.6968617,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,30,13,15,0,0,0,0
stage30_official_gas_keygraph_audit,OFFICIAL_GAS_KEYGRAPH_EDGE_DIAGNOSTIC,ARCHIVED_INTERNAL_EXPLORATION_NOT_GAS_EVIDENCE,antmaze-medium-navigate-v0,44,490,303,490->303,7.7510657,1,weight,,0,7.7510657,1,0,,,,,,,0,0,0,,0,,0,,0,official_keygraph_edge_metadata_only,26,32,13,16,0,0,0,0
